Date,LakeLevel,Temperature,Windspeed,Humidity,Precipitation
2002-10-23,20.19,11.38,20.11,87.33,0.22
2002-10-24,20.2,6.87,16.85,77.83,0.06
2002-10-25,20.2,7.35,16.91,82.83,0.09
2002-10-26,20.21,10.22,27.1,77.88,0.25
2002-10-27,20.22,9.34,23.9,83.25,0.38
2002-10-28,20.22,8.24,33.96,73.21,0.1
2002-10-29,20.22,7.19,15.05,79.12,0.02
2002-10-30,20.23,6.65,7.53,88.42,0.02
2002-10-31,20.23,5.12,4.72,94.25,0.0
2002-11-01,20.23,6.47,10.46,87.54,0.04
2002-11-02,20.24,6.02,11.59,86.38,0.33
2002-11-03,20.24,2.17,16.15,85.67,0.0
2002-11-04,20.24,2.38,16.54,70.5,0.02
2002-11-05,20.24,0.53,8.91,69.25,0.0
2002-11-06,20.24,-0.54,11.96,72.67,0.0
2002-11-07,20.24,-0.88,12.03,78.29,0.0
2002-11-08,20.23,3.18,14.46,90.79,0.0
2002-11-09,20.24,2.1,22.97,94.0,0.68
2002-11-10,20.25,2.67,12.61,89.62,0.0
2002-11-11,20.25,1.46,9.82,96.62,0.13
2002-11-12,20.25,4.64,9.95,93.54,0.0
2002-11-13,20.25,7.89,14.88,82.33,0.02
2002-11-14,20.25,6.81,11.28,87.58,0.01
2002-11-15,20.25,5.63,5.24,97.33,0.07
2002-11-16,20.25,6.44,11.14,98.21,0.01
2002-11-17,20.25,8.32,21.77,92.54,0.07
2002-11-18,20.25,6.92,8.68,92.17,0.0
2002-11-19,20.25,4.53,16.81,95.46,0.33
2002-11-20,20.25,0.82,7.24,79.79,0.0
2002-11-21,20.25,0.58,12.43,91.33,0.0
2002-11-22,20.25,2.93,9.28,97.71,0.07
2002-11-23,20.25,2.26,5.31,99.25,0.47
2002-11-24,20.25,4.09,8.95,96.54,0.0
2002-11-25,20.26,5.55,10.96,95.71,0.0
2002-11-26,20.26,6.94,11.36,92.62,0.15
2002-11-27,20.26,5.54,7.34,90.08,0.0
2002-11-28,20.26,5.69,12.3,92.75,0.0
2002-11-29,20.26,6.54,8.11,97.17,0.15
2002-11-30,20.26,4.81,10.7,98.0,0.4
2002-12-01,20.27,3.09,6.55,95.12,0.07
2002-12-02,20.27,4.23,13.29,91.58,0.0
2002-12-03,20.27,3.59,11.29,89.83,0.0
2002-12-04,20.27,1.09,9.7,87.29,0.0
2002-12-05,20.27,0.54,12.3,83.83,0.0
2002-12-06,20.27,-1.02,16.32,77.08,0.0
2002-12-07,20.27,-4.25,20.23,58.17,0.0
2002-12-08,20.27,-6.01,19.04,66.17,0.0
2002-12-09,20.26,-8.23,14.54,62.54,0.0
2002-12-10,20.26,-8.55,12.0,69.54,0.0
2002-12-11,20.26,-6.34,10.87,72.42,0.0
2002-12-12,20.26,-6.25,11.66,77.92,0.0
2002-12-13,20.26,-7.17,8.14,82.04,0.0
2002-12-14,20.26,-5.03,15.34,81.04,0.0
2002-12-15,20.26,-4.09,18.18,80.08,0.0
2002-12-16,20.26,-1.87,13.41,86.79,0.04
2002-12-17,20.26,-0.1,8.39,96.54,0.08
2002-12-18,20.26,-0.78,12.9,93.83,0.0
2002-12-19,20.26,-0.85,6.02,96.62,0.0
2002-12-20,20.26,-2.07,8.98,91.46,0.0
2002-12-21,20.25,-1.61,10.38,92.96,0.0
2002-12-22,20.25,-1.18,12.12,90.79,0.02
2002-12-23,20.25,-3.07,18.2,67.58,0.04
2002-12-24,20.25,-5.2,21.85,40.79,0.0
2002-12-25,20.25,-3.66,16.41,46.42,0.0
2002-12-26,20.25,-0.09,13.19,77.58,0.01
2002-12-27,20.25,2.04,13.21,93.62,0.05
2002-12-28,20.25,1.25,12.23,89.92,0.03
2002-12-29,20.25,4.83,15.82,95.29,0.0
2002-12-30,20.26,1.05,11.05,90.71,0.18
2002-12-31,20.26,-3.75,14.94,61.17,0.0
2003-01-01,20.26,-6.5,13.49,60.88,0.05
2003-01-02,20.26,4.35,14.88,95.21,0.45
2003-01-03,20.29,-0.27,8.84,92.62,0.19
2003-01-04,20.29,-2.84,9.48,85.88,0.0
2003-01-05,20.29,-5.64,10.2,65.46,0.03
2003-01-06,20.3,-5.8,12.66,79.0,0.08
2003-01-07,20.3,-13.63,5.13,86.04,0.0
2003-01-08,20.3,-11.72,3.57,85.54,0.0
2003-01-09,20.3,-10.92,4.19,85.96,0.0
2003-01-10,20.3,-5.14,9.7,90.54,0.0
2003-01-11,20.3,-5.0,8.15,86.58,0.0
2003-01-12,20.3,-1.48,18.3,90.17,0.0
2003-01-13,20.3,0.65,20.86,92.33,0.25
2003-01-14,20.3,5.03,22.35,96.88,0.0
2003-01-15,20.3,4.18,22.77,88.38,0.0
2003-01-16,20.31,3.93,23.06,83.75,0.0
2003-01-17,20.31,2.48,14.89,88.12,0.0
2003-01-18,20.31,0.92,13.47,86.29,0.0
2003-01-19,20.31,1.42,12.2,90.96,0.0
2003-01-20,20.32,3.6,14.92,89.88,0.02
2003-01-21,20.32,1.77,13.92,84.88,0.0
2003-01-22,20.31,0.7,10.68,79.04,0.0
2003-01-23,20.31,1.83,7.39,94.92,0.07
2003-01-24,20.32,1.75,10.11,95.21,0.0
2003-01-25,20.32,1.47,11.85,90.08,0.0
2003-01-26,20.32,2.82,16.14,90.54,0.05
2003-01-27,20.32,5.66,19.47,94.92,0.08
2003-01-28,20.32,5.4,25.67,88.08,0.19
2003-01-29,20.33,1.53,14.32,90.12,0.16
2003-01-30,20.34,-0.83,8.75,90.58,0.15
2003-01-31,20.34,-3.14,9.4,88.71,0.0
2003-02-01,20.34,-5.3,8.29,75.92,0.0
2003-02-02,20.34,-3.8,17.34,74.33,0.0
2003-02-03,20.34,0.62,16.87,89.54,0.14
2003-02-04,20.34,-0.43,11.65,87.71,0.01
2003-02-05,20.34,-0.53,8.55,89.17,0.02
2003-02-06,20.34,-3.06,14.17,81.08,0.0
2003-02-07,20.34,-2.54,9.95,75.08,0.0
2003-02-08,20.34,-1.95,7.19,84.71,0.02
2003-02-09,20.34,-2.71,13.15,79.71,0.0
2003-02-10,20.34,-2.12,10.03,84.33,0.0
2003-02-11,20.34,-2.16,10.93,78.96,0.0
2003-02-12,20.34,-4.66,11.85,73.38,0.0
2003-02-13,20.34,-8.82,10.62,68.79,0.0
2003-02-14,20.34,-3.83,6.3,68.33,0.0
2003-02-15,20.34,-1.38,14.12,82.96,0.0
2003-02-16,20.34,-4.1,12.58,71.38,0.0
2003-02-17,20.34,-5.73,4.7,75.25,0.0
2003-02-18,20.34,-3.14,3.75,83.17,0.0
2003-02-19,20.34,-1.3,6.44,89.12,0.0
2003-02-20,20.34,-1.06,5.03,88.58,0.0
2003-02-21,20.34,-0.39,13.33,82.83,0.0
2003-02-22,20.34,0.11,12.25,79.96,0.0
2003-02-23,20.34,0.44,11.02,72.25,0.0
2003-02-24,20.34,0.25,7.41,74.12,0.0
2003-02-25,20.33,0.47,9.89,72.17,0.0
2003-02-26,20.33,0.57,10.41,69.96,0.0
2003-02-27,20.33,0.55,5.96,79.79,0.0
2003-02-28,20.33,-0.37,6.05,82.38,0.0
2003-03-01,20.33,1.25,11.06,82.71,0.06
2003-03-02,20.33,0.92,15.74,80.21,0.02
2003-03-03,20.33,-0.58,12.17,75.54,0.04
2003-03-04,20.33,-1.13,7.47,72.71,0.0
2003-03-05,20.33,-0.1,12.81,71.38,0.0
2003-03-06,20.33,0.24,19.93,63.83,0.0
2003-03-07,20.33,1.53,7.16,81.25,0.04
2003-03-08,20.33,4.1,14.55,82.88,0.01
2003-03-09,20.34,5.96,17.99,91.08,0.38
2003-03-10,20.34,7.72,12.3,83.5,0.0
2003-03-11,20.34,8.33,14.61,84.71,0.18
2003-03-12,20.35,6.74,16.49,90.42,0.24
2003-03-13,20.36,2.08,16.9,66.83,0.0
2003-03-14,20.36,1.82,13.47,74.08,0.0
2003-03-15,20.36,2.63,7.69,79.96,0.0
2003-03-16,20.36,1.66,7.32,87.75,0.0
2003-03-17,20.36,2.52,10.9,83.29,0.0
2003-03-18,20.36,3.4,8.62,82.38,0.0
2003-03-19,20.36,2.51,12.77,85.17,0.0
2003-03-20,20.36,2.68,11.89,81.38,0.0
2003-03-21,20.36,-1.37,11.64,57.62,0.0
2003-03-22,20.36,-0.08,8.68,54.42,0.0
2003-03-23,20.36,2.59,7.15,58.38,0.0
2003-03-24,20.36,5.44,9.08,65.08,0.0
2003-03-25,20.36,7.07,10.3,73.67,0.0
2003-03-26,20.36,5.76,6.67,87.75,0.0
2003-03-27,20.36,8.36,7.94,79.33,0.06
2003-03-28,20.36,7.99,5.17,83.17,0.0
2003-03-29,20.36,7.13,4.22,75.33,0.0
2003-03-30,20.36,8.55,11.67,74.21,0.0
2003-03-31,20.35,6.77,17.12,62.58,0.0
2003-04-01,20.35,6.45,13.27,63.83,0.0
2003-04-02,20.35,7.18,15.39,80.62,0.2
2003-04-03,20.35,4.91,13.08,81.54,0.2
2003-04-04,20.35,4.39,13.99,68.88,0.01
2003-04-05,20.35,5.19,20.76,68.33,0.06
2003-04-06,20.35,0.75,20.07,57.42,0.04
2003-04-07,20.35,0.06,18.4,66.04,0.07
2003-04-08,20.35,-0.27,11.81,64.08,0.01
2003-04-09,20.35,-0.61,12.37,68.58,0.1
2003-04-10,20.35,0.59,6.58,72.0,0.0
2003-04-11,20.35,2.77,7.97,66.25,0.0
2003-04-12,20.35,4.3,6.67,67.5,0.0
2003-04-13,20.35,6.24,7.98,68.17,0.0
2003-04-14,20.35,8.67,13.42,62.71,0.0
2003-04-15,20.35,10.69,14.02,61.12,0.0
2003-04-16,20.35,11.35,13.06,55.67,0.0
2003-04-17,20.35,10.67,10.59,61.67,0.0
2003-04-18,20.35,5.62,20.54,78.79,0.09
2003-04-19,20.34,8.8,20.77,67.21,0.0
2003-04-20,20.34,12.16,22.18,48.83,0.0
2003-04-21,20.34,12.93,16.04,47.29,0.0
2003-04-22,20.34,12.59,10.6,50.75,0.0
2003-04-23,20.34,10.85,12.87,59.92,0.0
2003-04-24,20.34,11.68,7.41,66.12,0.0
2003-04-25,20.34,12.78,11.71,61.08,0.0
2003-04-26,20.33,15.89,14.88,51.08,0.04
2003-04-27,20.33,13.55,19.19,69.25,0.18
2003-04-28,20.33,12.66,13.35,73.0,0.02
2003-04-29,20.33,15.3,14.99,70.21,0.17
2003-04-30,20.33,15.46,13.64,78.42,0.16
2003-05-01,20.33,14.09,23.26,61.08,0.01
2003-05-02,20.33,14.21,9.97,61.67,0.0
2003-05-03,20.33,14.12,22.99,59.04,0.03
2003-05-04,20.32,14.23,11.51,56.08,0.0
2003-05-05,20.32,18.69,15.22,48.12,0.0
2003-05-06,20.32,19.0,14.34,58.33,0.0
2003-05-07,20.32,14.05,6.8,62.96,0.0
2003-05-08,20.31,16.8,10.33,60.08,0.0
2003-05-09,20.31,14.37,8.57,62.58,0.01
2003-05-10,20.31,13.92,6.59,69.58,0.08
2003-05-11,20.31,15.5,7.8,56.83,0.0
2003-05-12,20.31,15.92,9.4,75.96,0.1
2003-05-13,20.3,13.58,8.67,76.75,0.04
2003-05-14,20.3,11.08,10.99,66.25,0.04
2003-05-15,20.3,10.42,11.22,66.88,0.02
2003-05-16,20.3,10.04,4.74,69.58,0.01
2003-05-17,20.3,13.6,9.67,58.62,0.03
2003-05-18,20.3,14.6,11.09,78.75,0.2
2003-05-19,20.3,14.84,9.79,80.08,0.26
2003-05-20,20.3,14.03,16.22,68.88,0.1
2003-05-21,20.3,13.05,11.71,61.96,0.0
2003-05-22,20.3,13.67,9.72,67.67,0.0
2003-05-23,20.3,15.56,13.06,75.04,0.0
2003-05-24,20.3,19.73,12.17,66.67,0.0
2003-05-25,20.3,21.34,12.55,62.29,0.01
2003-05-26,20.3,17.53,13.38,66.33,0.06
2003-05-27,20.29,16.15,11.59,61.62,0.02
2003-05-28,20.29,16.39,12.15,58.88,0.0
2003-05-29,20.29,17.52,10.5,54.08,0.0
2003-05-30,20.28,19.55,6.75,50.88,0.0
2003-05-31,20.28,20.39,7.03,54.12,0.02
2003-06-01,20.28,19.8,8.43,53.58,0.0
2003-06-02,20.28,21.78,11.47,51.67,0.0
2003-06-03,20.28,23.48,11.99,46.21,0.0
2003-06-04,20.28,24.7,13.46,43.42,0.0
2003-06-05,20.27,25.46,9.91,52.08,0.1
2003-06-06,20.27,20.4,10.5,62.67,0.0
2003-06-07,20.27,21.42,6.12,54.17,0.0
2003-06-08,20.26,24.43,9.55,50.17,0.06
2003-06-09,20.25,19.99,18.47,57.88,0.0
2003-06-10,20.25,20.18,6.93,53.04,0.0
2003-06-11,20.25,22.61,14.96,53.04,0.03
2003-06-12,20.24,20.98,6.1,59.54,0.0
2003-06-13,20.24,20.09,13.23,51.12,0.0
2003-06-14,20.23,17.75,9.55,54.88,0.0
2003-06-15,20.23,17.84,8.87,54.67,0.0
2003-06-16,20.22,17.66,11.05,57.0,0.0
2003-06-17,20.21,18.57,8.02,51.58,0.0
2003-06-18,20.21,17.61,10.63,65.33,0.3
2003-06-19,20.2,17.53,12.15,77.92,0.07
2003-06-20,20.2,16.27,24.61,67.79,0.37
2003-06-21,20.19,15.35,23.54,60.71,0.0
2003-06-22,20.19,15.6,11.85,59.75,0.0
2003-06-23,20.19,20.92,15.33,57.58,0.11
2003-06-24,20.19,18.85,21.62,54.12,0.0
2003-06-25,20.18,15.91,18.35,65.58,0.0
2003-06-26,20.18,17.09,8.54,69.33,0.0
2003-06-27,20.18,17.65,10.7,64.54,0.03
2003-06-28,20.17,18.91,5.95,59.12,0.0
2003-06-29,20.17,21.21,9.32,53.12,0.02
2003-06-30,20.17,19.79,9.33,63.96,0.02
2003-07-01,20.16,18.52,11.14,76.67,0.37
2003-07-02,20.16,18.17,13.24,71.25,0.13
2003-07-03,20.16,18.18,16.53,64.29,0.02
2003-07-04,20.15,17.31,17.87,70.42,0.02
2003-07-05,20.16,16.07,18.77,83.42,0.15
2003-07-06,20.16,16.78,17.36,72.79,0.0
2003-07-07,20.16,16.66,11.85,64.42,0.0
2003-07-08,20.15,17.35,9.2,68.62,0.01
2003-07-09,20.15,18.03,9.91,69.58,0.05
2003-07-10,20.16,17.42,13.62,65.54,0.0
2003-07-11,20.15,19.7,7.8,58.79,0.0
2003-07-12,20.15,18.33,16.38,62.62,0.05
2003-07-13,20.15,17.33,11.01,64.54,0.0
2003-07-14,20.15,18.85,8.38,66.54,0.0
2003-07-15,20.15,20.77,8.95,68.46,0.0
2003-07-16,20.15,23.32,12.47,62.08,0.0
2003-07-17,20.14,23.41,7.87,63.88,0.25
2003-07-18,20.14,20.74,10.54,78.42,0.62
2003-07-19,20.14,22.21,6.49,65.58,0.01
2003-07-20,20.14,23.68,9.69,58.33,0.0
2003-07-21,20.13,25.37,10.33,54.25,0.05
2003-07-22,20.15,22.36,7.29,76.5,0.27
2003-07-23,20.15,21.51,4.76,68.62,0.0
2003-07-24,20.16,22.46,9.09,68.12,0.05
2003-07-25,20.18,20.33,5.0,81.38,0.07
2003-07-26,20.17,20.18,6.99,79.58,0.14
2003-07-27,20.17,23.96,10.45,68.29,0.12
2003-07-28,20.22,20.45,8.87,76.42,0.5
2003-07-29,20.22,19.31,8.48,67.33,0.0
2003-07-30,20.22,19.83,5.56,59.83,0.0
2003-07-31,20.21,20.67,8.71,73.17,0.03
2003-08-01,20.22,23.2,5.06,73.58,0.01
2003-08-02,20.22,24.22,4.3,73.04,0.04
2003-08-03,20.22,24.16,6.57,75.54,0.01
2003-08-04,20.22,23.5,12.3,61.17,0.0
2003-08-05,20.22,21.81,8.67,56.33,0.0
2003-08-06,20.22,21.48,9.12,59.04,0.0
2003-08-07,20.21,22.11,6.61,52.58,0.0
2003-08-08,20.21,23.21,7.7,49.71,0.0
2003-08-09,20.2,24.77,6.61,52.33,0.0
2003-08-10,20.2,22.88,14.54,53.62,0.0
2003-08-11,20.19,21.46,8.53,51.33,0.0
2003-08-12,20.19,24.7,6.34,44.92,0.0
2003-08-13,20.18,26.42,15.93,44.5,0.0
2003-08-14,20.17,20.95,13.08,49.83,0.01
2003-08-15,20.16,19.01,21.26,50.5,0.0
2003-08-16,20.16,18.6,14.94,51.88,0.0
2003-08-17,20.15,19.24,5.88,52.42,0.0
2003-08-18,20.15,22.74,11.84,52.21,0.14
2003-08-19,20.14,21.54,13.89,70.83,0.03
2003-08-20,20.14,19.09,12.66,62.25,0.0
2003-08-21,20.14,19.26,7.0,60.04,0.0
2003-08-22,20.13,20.67,13.44,56.79,0.0
2003-08-23,20.13,19.87,15.08,67.42,0.05
2003-08-24,20.12,18.15,15.9,63.58,0.0
2003-08-25,20.12,19.01,10.08,61.71,0.0
2003-08-26,20.12,18.13,13.77,59.79,0.0
2003-08-27,20.11,16.8,23.77,53.12,0.0
2003-08-28,20.1,16.05,9.5,57.17,0.0
2003-08-29,20.1,16.03,9.37,74.83,0.41
2003-08-30,20.11,16.24,18.64,72.25,0.03
2003-08-31,20.11,14.55,13.54,71.29,0.03
2003-09-01,20.1,13.17,15.7,76.54,0.1
2003-09-02,20.1,12.42,13.12,64.54,0.0
2003-09-03,20.1,11.67,9.77,72.67,0.03
2003-09-04,20.1,14.83,13.33,74.5,0.01
2003-09-05,20.1,15.72,5.19,69.42,0.0
2003-09-06,20.1,17.17,12.61,59.5,0.0
2003-09-07,20.1,18.15,12.33,53.04,0.0
2003-09-08,20.09,18.88,12.72,53.38,0.0
2003-09-09,20.09,17.93,6.4,62.25,0.0
2003-09-10,20.09,15.11,8.31,84.08,0.41
2003-09-11,20.1,13.74,13.77,84.88,0.6
2003-09-12,20.1,13.71,7.85,89.54,0.07
2003-09-13,20.1,14.85,14.28,80.54,0.03
2003-09-14,20.1,15.88,7.57,81.21,0.0
2003-09-15,20.1,16.01,5.88,72.21,0.0
2003-09-16,20.1,16.31,7.24,72.58,0.0
2003-09-17,20.09,15.95,8.7,76.46,0.0
2003-09-18,20.09,17.73,9.2,70.29,0.0
2003-09-19,20.09,19.18,10.43,64.04,0.0
2003-09-20,20.09,19.92,7.3,68.62,0.0
2003-09-21,20.08,19.39,12.82,59.92,0.0
2003-09-22,20.08,19.22,11.89,60.62,0.0
2003-09-23,20.08,16.15,16.58,62.58,0.09
2003-09-24,20.08,11.55,12.45,64.83,0.0
2003-09-25,20.07,11.25,5.53,70.5,0.0
2003-09-26,20.07,13.5,13.57,55.83,0.0
2003-09-27,20.07,13.89,12.52,62.54,0.0
2003-09-28,20.06,11.69,7.44,69.79,0.09
2003-09-29,20.07,12.85,12.22,81.58,0.52
2003-09-30,20.07,11.83,9.7,78.25,0.0
2003-10-01,20.06,12.86,11.3,75.12,0.0
2003-10-02,20.06,13.35,10.43,77.0,0.09
2003-10-03,20.06,11.37,7.63,89.71,0.13
2003-10-04,20.07,12.91,12.02,85.29,0.42
2003-10-05,20.07,8.84,7.3,82.12,0.0
2003-10-06,20.07,8.33,18.95,75.12,0.02
2003-10-07,20.07,8.54,20.14,80.96,0.35
2003-10-08,20.07,8.48,19.67,83.17,0.25
2003-10-09,20.08,9.16,20.64,75.04,0.11
2003-10-10,20.08,12.27,19.93,83.42,0.06
2003-10-11,20.07,11.6,22.09,71.88,0.0
2003-10-12,20.08,9.39,14.74,73.38,0.0
2003-10-13,20.08,7.55,9.47,80.12,0.0
2003-10-14,20.07,6.26,8.44,80.67,0.0
2003-10-15,20.07,7.53,9.0,77.54,0.0
2003-10-16,20.07,6.78,8.98,72.0,0.0
2003-10-17,20.07,5.33,7.81,67.79,0.0
2003-10-18,20.07,3.76,7.32,80.92,0.0
2003-10-19,20.06,2.65,5.3,86.88,0.0
2003-10-20,20.06,3.02,5.62,86.25,0.0
2003-10-21,20.06,4.21,7.37,85.12,0.08
2003-10-22,20.06,2.3,8.76,80.0,0.0
2003-10-23,20.06,0.06,7.78,82.54,0.0
2003-10-24,20.05,-0.3,7.97,69.83,0.0
2003-10-25,20.05,2.77,20.88,75.75,0.03
2003-10-26,20.05,4.4,12.14,89.75,0.28
2003-10-27,20.05,0.4,7.01,77.0,0.0
2003-10-28,20.05,1.73,9.96,83.92,0.0
2003-10-29,20.05,3.22,13.26,79.79,0.0
2003-10-30,20.05,4.75,8.86,88.17,0.17
2003-10-31,20.05,6.32,13.45,85.12,0.0
2003-11-01,20.05,7.74,14.05,87.5,0.05
2003-11-02,20.05,7.1,11.85,88.04,0.0
2003-11-03,20.05,10.0,19.42,75.08,0.02
2003-11-04,20.05,9.71,20.79,73.92,0.0
2003-11-05,20.05,6.86,6.28,92.08,0.0
2003-11-06,20.05,4.86,13.03,91.71,0.0
2003-11-07,20.05,5.44,15.79,86.62,0.0
2003-11-08,20.04,6.06,19.01,81.46,0.0
2003-11-09,20.04,4.38,16.07,86.46,0.0
2003-11-10,20.04,3.29,17.5,78.42,0.0
2003-11-11,20.04,2.43,15.9,77.5,0.0
2003-11-12,20.04,0.96,14.87,82.96,0.0
2003-11-13,20.04,0.26,9.11,86.54,0.0
2003-11-14,20.03,-0.3,9.11,90.58,0.0
2003-11-15,20.03,3.95,10.88,89.12,0.0
2003-11-16,20.03,3.89,10.02,93.67,0.04
2003-11-17,20.03,5.12,17.71,91.83,0.4
2003-11-18,20.04,7.35,17.87,93.5,0.1
2003-11-19,20.04,11.41,25.98,91.46,0.0
2003-11-20,20.05,9.72,12.12,87.96,0.0
2003-11-21,20.06,8.36,11.35,88.21,0.0
2003-11-22,20.06,7.89,11.72,90.46,0.01
2003-11-23,20.06,9.17,13.65,81.96,0.0
2003-11-24,20.06,8.38,11.26,82.79,0.0
2003-11-25,20.06,7.02,6.52,92.29,0.04
2003-11-26,20.06,6.85,8.18,95.67,0.17
2003-11-27,20.07,6.76,7.49,95.54,0.06
2003-11-28,20.07,6.75,11.05,94.83,0.04
2003-11-29,20.07,7.49,10.13,98.08,0.03
2003-11-30,20.07,6.78,14.09,91.42,0.0
2003-12-01,20.07,5.92,13.13,90.58,0.0
2003-12-02,20.07,6.87,12.22,91.62,0.0
2003-12-03,20.07,5.73,5.97,93.67,0.0
2003-12-04,20.07,5.09,7.08,90.33,0.0
2003-12-05,20.07,4.65,16.09,91.75,0.0
2003-12-06,20.07,4.2,27.88,72.0,0.08
2003-12-07,20.07,-1.46,9.8,78.33,0.01
2003-12-08,20.07,-0.76,12.92,73.67,0.0
2003-12-09,20.07,-0.5,8.33,82.79,0.0
2003-12-10,20.07,0.88,14.53,75.5,0.0
2003-12-11,20.07,0.75,15.94,78.38,0.0
2003-12-12,20.07,1.75,12.67,92.25,0.1
2003-12-13,20.07,5.59,21.98,92.83,0.47
2003-12-14,20.09,7.22,25.16,88.5,0.48
2003-12-15,20.09,1.18,25.61,65.12,0.09
2003-12-16,20.1,1.12,18.64,71.17,0.0
2003-12-17,20.1,2.37,15.78,91.29,0.07
2003-12-18,20.1,2.76,12.41,87.79,0.0
2003-12-19,20.1,1.0,12.17,88.0,0.0
2003-12-20,20.1,4.55,13.16,91.79,0.0
2003-12-21,20.11,6.52,29.97,79.42,0.25
2003-12-22,20.11,0.84,21.91,73.54,0.0
2003-12-23,20.11,-2.95,12.3,66.46,0.0
2003-12-24,20.11,-2.47,15.42,70.12,0.0
2003-12-25,20.11,1.38,18.85,65.08,0.0
2003-12-26,20.11,3.36,16.52,94.21,0.0
2003-12-27,20.11,4.35,20.28,76.67,0.03
2003-12-28,20.11,3.63,19.43,79.67,0.0
2003-12-29,20.1,3.95,18.39,72.92,0.0
2003-12-30,20.1,1.04,5.14,87.5,0.0
2003-12-31,20.1,0.23,9.33,91.38,0.0
2004-01-01,20.1,-1.39,6.76,86.83,0.0
2004-01-02,20.1,-2.6,10.44,80.75,0.0
2004-01-03,20.1,-3.24,6.04,69.04,0.0
2004-01-04,20.1,-4.83,7.37,71.17,0.0
2004-01-05,20.1,-6.84,8.91,69.75,0.0
2004-01-06,20.1,-5.64,17.54,62.92,0.09
2004-01-07,20.11,1.7,11.65,95.96,0.26
2004-01-08,20.11,1.27,9.58,97.67,0.0
2004-01-09,20.11,0.05,11.46,93.38,0.03
2004-01-10,20.11,-0.24,6.38,93.67,0.08
2004-01-11,20.11,1.86,15.63,92.17,0.29
2004-01-12,20.12,2.88,15.23,90.75,0.0
2004-01-13,20.12,2.48,14.13,94.29,0.2
2004-01-14,20.13,3.72,29.3,86.33,0.21
2004-01-15,20.13,0.96,7.84,92.04,0.07
2004-01-16,20.13,1.89,19.16,90.33,0.28
2004-01-17,20.15,2.93,15.42,94.62,0.5
2004-01-18,20.16,-0.58,11.62,89.67,0.07
2004-01-19,20.16,-0.2,20.72,83.04,0.33
2004-01-20,20.16,-0.27,16.11,89.5,0.02
2004-01-21,20.17,-2.52,11.62,81.62,0.0
2004-01-22,20.17,-6.16,8.1,69.62,0.0
2004-01-23,20.17,-9.11,9.6,76.67,0.0
2004-01-24,20.17,-8.4,13.53,72.5,0.0
2004-01-25,20.17,-7.12,10.63,74.04,0.0
2004-01-26,20.17,-5.19,7.12,81.88,0.0
2004-01-27,20.17,-3.62,3.74,89.38,0.0
2004-01-28,20.17,-2.77,9.56,83.08,0.0
2004-01-29,20.17,-2.31,13.5,82.79,0.03
2004-01-30,20.17,-0.29,18.59,84.29,0.13
2004-01-31,20.17,2.0,21.7,77.46,0.17
2004-02-01,20.18,7.19,25.08,88.38,0.32
2004-02-02,20.19,6.81,17.13,90.12,0.18
2004-02-03,20.2,7.78,15.03,94.42,0.18
2004-02-04,20.2,11.2,20.76,80.54,0.0
2004-02-05,20.2,12.58,24.87,71.0,0.0
2004-02-06,20.21,10.94,17.22,83.5,0.07
2004-02-07,20.21,8.21,26.73,77.38,0.23
2004-02-08,20.22,2.83,19.18,87.42,0.18
2004-02-09,20.22,0.43,23.22,80.38,0.2
2004-02-10,20.23,-0.19,16.48,85.04,0.19
2004-02-11,20.24,-0.48,13.16,89.25,0.15
2004-02-12,20.24,-4.72,7.1,77.58,0.0
2004-02-13,20.24,1.38,10.34,91.96,0.0
2004-02-14,20.24,2.5,11.97,92.29,0.0
2004-02-15,20.24,1.56,10.21,87.38,0.0
2004-02-16,20.24,2.39,10.86,86.54,0.0
2004-02-17,20.24,2.65,16.07,88.08,0.0
2004-02-18,20.24,2.25,14.1,83.25,0.05
2004-02-19,20.24,-0.82,13.39,71.92,0.0
2004-02-20,20.24,-2.02,14.55,57.54,0.0
2004-02-21,20.24,-0.3,15.88,45.5,0.0
2004-02-22,20.24,0.65,9.09,63.67,0.0
2004-02-23,20.24,0.12,13.52,70.42,0.0
2004-02-24,20.24,0.05,13.26,63.04,0.0
2004-02-25,20.24,0.67,16.32,76.67,0.12
2004-02-26,20.24,-0.98,10.49,76.42,0.01
2004-02-27,20.24,-1.99,5.92,79.21,0.0
2004-02-28,20.24,-1.91,5.17,80.08,0.0
2004-02-29,20.24,-1.53,12.0,75.83,0.0
2004-03-01,20.24,0.1,14.9,76.83,0.08
2004-03-02,20.24,2.65,15.16,92.62,0.01
2004-03-03,20.24,1.63,15.22,77.29,0.02
2004-03-04,20.24,-1.7,9.67,70.88,0.01
2004-03-05,20.24,-1.83,9.24,63.38,0.0
2004-03-06,20.24,-0.51,13.96,57.38,0.01
2004-03-07,20.24,0.03,10.76,77.29,0.01
2004-03-08,20.24,0.67,7.56,78.62,0.0
2004-03-09,20.24,0.83,13.87,82.12,0.01
2004-03-10,20.24,1.62,15.79,80.25,0.02
2004-03-11,20.24,3.13,15.71,80.67,0.0
2004-03-12,20.24,3.86,18.83,74.21,0.0
2004-03-13,20.24,6.71,16.15,72.5,0.03
2004-03-14,20.24,7.99,9.69,82.88,0.13
2004-03-15,20.24,8.91,15.68,75.38,0.0
2004-03-16,20.24,10.43,15.15,82.75,0.0
2004-03-17,20.24,13.04,10.25,82.29,0.0
2004-03-18,20.24,11.17,6.83,76.54,0.0
